1597845908000, 1, 5, 45, 33, 0
1597845915787, 1, 1, 45, 1, 1, 107, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 30, 0, 0, 100, 29, 1, 0, 132, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 100, 29, 1, 0, 0, 0, 0, 0, 107, 30, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845916761, 1, 1, 45, 1, 1, 57, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 34, 0, 0, 113, 29, 1, 0, 132, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 113, 29, 1, 0, 0, 0, 0, 0, 57, 34, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845917735, 1, 1, 45, 1, 1, 7, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 38, 0, 0, 185, 29, 1, 0, 185, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 185, 29, 1, 0, 0, 0, 0, 0, 7, 38, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845918708, 1, 1, 45, 1, 1, 212, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 41, 0, 0, 171, 29, 1, 0, 185, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 171, 29, 1, 0, 0, 0, 0, 0, 212, 41, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845919682, 1, 1, 45, 1, 1, 162, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 45, 0, 0, 185, 29, 1, 0, 185, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 185, 29, 1, 0, 0, 0, 0, 0, 162, 45, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845920656, 1, 1, 45, 1, 1, 112, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 49, 0, 0, 173, 29, 1, 0, 185, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 173, 29, 1, 0, 0, 0, 0, 0, 112, 49, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845921633, 1, 1, 45, 1, 1, 65, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 53, 0, 0, 178, 29, 1, 0, 185, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 178, 29, 1, 0, 0, 0, 0, 0, 65, 53, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845922608, 1, 1, 45, 1, 1, 16, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 57, 0, 0, 143, 29, 1, 0, 185, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 143, 29, 1, 0, 0, 0, 0, 0, 16, 57, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845923581, 1, 1, 45, 1, 1, 221, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 60, 0, 0, 154, 29, 1, 0, 185, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 154, 29, 1, 0, 0, 0, 0, 0, 221, 60, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845924555, 1, 1, 45, 1, 1, 171, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 64, 0, 0, 170, 29, 1, 0, 185, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 170, 29, 1, 0, 0, 0, 0, 0, 171, 64, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845925531, 1, 1, 45, 1, 1, 123, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 68, 0, 0, 226, 29, 1, 0, 226, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 226, 29, 1, 0, 0, 0, 0, 0, 123, 68, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845926506, 1, 1, 45, 1, 1, 74, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 72, 0, 0, 238, 29, 1, 0, 238, 29, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 238, 29, 1, 0, 0, 0, 0, 0, 74, 72, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845927481, 1, 1, 45, 1, 1, 25, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 76, 0, 0, 1, 30, 1, 0, 1, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 1, 30, 1, 0, 0, 0, 0, 0, 25, 76, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845928455, 1, 1, 45, 1, 1, 231, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 79, 0, 0, 4, 30, 1, 0, 4, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 4, 30, 1, 0, 0, 0, 0, 0, 231, 79, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845929432, 1, 1, 45, 1, 1, 184, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 83, 0, 0, 9, 30, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 9, 30, 1, 0, 0, 0, 0, 0, 184, 83, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845930407, 1, 1, 45, 1, 1, 135, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 87, 0, 0, 237, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 237, 29, 1, 0, 0, 0, 0, 0, 135, 87, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845931385, 1, 1, 45, 1, 1, 89, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 91, 0, 0, 195, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 195, 29, 1, 0, 0, 0, 0, 0, 89, 91, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845932362, 1, 1, 45, 1, 1, 42, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 95, 0, 0, 118, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 118, 29, 1, 0, 0, 0, 0, 0, 42, 95, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845933337, 1, 1, 45, 1, 1, 249, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 98, 0, 0, 151, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 151, 29, 1, 0, 0, 0, 0, 0, 249, 98, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845934311, 1, 1, 45, 1, 1, 199, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 199, 102, 0, 0, 147, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 32, 0, 0, 0, 152, 178, 68, 22, 58, 32, 195, 75, 147, 29, 1, 0, 0, 0, 0, 0, 199, 102, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1597845935285, 1, 1, 45, 1, 1, 149, 106, 0, 0, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 206, 3, 0, 0, 149, 106, 0, 0, 123, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 109, 4, 1, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 6, 0, 0, 0, 205, 36, 0, 0, 1, 32, 0, 0, 0, 138, 177, 68, 22, 36, 29, 195, 75, 123, 29, 1, 0, 0, 0, 0, 0, 149, 106, 0, 0, 8, 0, 0, 0, 41, 6, 0, 0, 205, 36, 0, 0
1597845936259, 1, 1, 45, 1, 1, 99, 110, 0, 0, 123, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 7, 0, 0, 99, 110, 0, 0, 132, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 163, 1, 0, 0, 20, 0, 0, 0, 104, 0, 0, 0, 96, 155, 0, 0, 0, 0, 0, 0, 109, 4, 1, 0, 85, 6, 0, 0, 6, 0, 0, 0, 154, 73, 0, 0, 1, 32, 0, 0, 0, 128, 177, 68, 22, 232, 28, 195, 75, 132, 29, 1, 0, 83, 0, 0, 0, 99, 110, 0, 0, 8, 0, 0, 0, 123, 11, 0, 0, 154, 73, 0, 0
1597845937234, 1, 1, 45, 1, 1, 50, 114, 0, 0, 44, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 11, 0, 0, 50, 114, 0, 0, 161, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 158, 2, 0, 0, 75, 0, 0, 0, 141, 0, 0, 0, 28, 97, 0, 0, 146, 35, 12, 0, 109, 4, 1, 0, 85, 6, 0, 0, 6, 0, 0, 0, 154, 73, 0, 0, 1, 32, 0, 0, 0, 88, 177, 68, 22, 182, 28, 195, 75, 161, 29, 1, 0, 217, 0, 0, 0, 50, 114, 0, 0, 8, 0, 0, 0, 44, 16, 0, 0, 154, 73, 0, 0
1597845938210, 1, 1, 45, 1, 1, 2, 118, 0, 0, 112, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 15, 0, 0, 2, 118, 0, 0, 191, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 53, 3, 0, 0, 170, 0, 0, 0, 173, 0, 0, 0, 70, 79, 0, 0, 54, 95, 3, 0, 109, 4, 1, 0, 184, 11, 0, 0, 6, 0, 0, 0, 154, 73, 0, 0, 1, 32, 0, 0, 0, 18, 177, 68, 22, 142, 28, 195, 75, 191, 29, 1, 0, 126, 1, 0, 0, 2, 118, 0, 0, 8, 0, 0, 0, 112, 20, 0, 0, 154, 73, 0, 0
1597845939184, 1, 1, 45, 1, 1, 208, 121, 0, 0, 100, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 0, 0, 208, 121, 0, 0, 239, 29, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 143, 3, 0, 0, 56, 1, 0, 0, 200, 0, 0, 0, 103, 71, 0, 0, 212, 124, 1, 0, 109, 4, 1, 0, 184, 11, 0, 0, 6, 0, 0, 0, 154, 73, 0, 0, 1, 32, 0, 0, 0, 244, 176, 68, 22, 72, 28, 195, 75, 239, 29, 1, 0, 52, 2, 0, 0, 208, 121, 0, 0, 8, 0, 0, 0, 100, 24, 0, 0, 154, 73, 0, 0
1597845940159, 1, 1, 45, 1, 1, 159, 125, 0, 0, 177, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 177, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 22, 0, 0, 159, 125, 0, 0, 8, 30, 1, 0, 9, 30, 1, 0, 100, 29, 1, 0, 198, 3, 0, 0, 224, 1, 0, 0, 220, 0, 0, 0, 100, 67, 0, 0, 158, 208, 0, 0, 109, 4, 1, 0, 184, 11, 0, 0, 6, 0, 0, 0, 154, 73, 0, 0, 1, 32, 0, 0, 0, 233, 176, 68, 22, 52, 28, 195, 75, 8, 30, 1, 0, 245, 2, 0, 0, 159, 125, 0, 0, 8, 0, 0, 0, 177, 27, 0, 0, 154, 73, 0, 0
1597845941133, 1, 1, 45, 1, 1, 109, 129, 0, 0, 17, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 166, 26, 0, 0, 109, 129, 0, 0, 12, 30, 1, 0, 12, 30, 1, 0, 100, 29, 1, 0, 230, 3, 0, 0, 132, 2, 0, 0, 240, 0, 0, 0, 49, 65, 0, 0, 122, 135, 0, 0, 109, 4, 1, 0, 184, 11, 0, 0, 6, 0, 0, 0, 154, 73, 0, 0, 1, 32, 0, 0, 0, 204, 176, 68, 22, 208, 27, 195, 75, 12, 30, 1, 0, 105, 3, 0, 0, 109, 129, 0, 0, 8, 0, 0, 0, 17, 31, 0, 0, 154, 73, 0, 0
1597845942108, 1, 1, 45, 1, 1, 60, 133, 0, 0, 152, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 30, 0, 0, 60, 133, 0, 0, 45, 30, 1, 0, 45, 30, 1, 0, 100, 29, 1, 0, 250, 3, 0, 0, 16, 3, 0, 0, 3, 1, 0, 0, 241, 63, 0, 0, 4, 101, 0, 0, 186, 250, 0, 0, 184, 11, 0, 0, 6, 0, 0, 0, 154, 73, 0, 0, 1, 32, 0, 0, 0, 184, 176, 68, 22, 88, 27, 195, 75, 45, 30, 1, 0, 175, 3, 0, 0, 60, 133, 0, 0, 8, 0, 0, 0, 152, 34, 0, 0, 154, 73, 0, 0
1597845943084, 1, 1, 45, 1, 1, 12, 137, 0, 0, 40, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 34, 0, 0, 12, 137, 0, 0, 96, 30, 1, 0, 96, 30, 1, 0, 100, 29, 1, 0, 5, 4, 0, 0, 121, 3, 0, 0, 22, 1, 0, 0, 54, 63, 0, 0, 246, 82, 0, 0, 212, 233, 0, 0, 184, 11, 0, 0, 6, 0, 0, 0, 154, 73, 0, 0, 1, 32, 0, 0, 0, 153, 176, 68, 22, 244, 26, 195, 75, 96, 30, 1, 0, 216, 3, 0, 0, 12, 137, 0, 0, 8, 0, 0, 0, 40, 38, 0, 0, 154, 73, 0, 0
